17681559226,1768155922620169913966131537380212941600
villager,villagers
gnashi,gnashing
827253037348368919118471971337530884,8272530373483689191184719713375308844677
gnashe,gnashed
409421321300206164,4094213213002061645408219861380994627212
3920561895421631986004,3920561895421631986004793961133953226395
16610802773798485765,1661080277379848576543481249822444235828
8565949542131143356088,8565949542131143356088102394237060871080
27592236611513744,2759223661151374457679160636216752674404
82235,8223534992935822836851007810884634349983
luc,luck
40126954586376,4012695458637642206509781085290763907972
052391875437425265816850030523018,0523918754374252658168500305230187709615
lug,luggage
11255884537290632244232,1125588453729063224423222287139122012248
luk,lukewarm
323895394046035,3238953940460353253967583543953505167202
7911506170945268098478515286212317,7911506170945268098478515286212317137789
lus,lust
909323811829541193754544850942862183942,9093238118295411937545448509428621839424
compassion,compassionated
02694248108545306028106,0269424810854530602810627264236538250773
seatin,seating
7758497173,7758497173173328730528113496959166838787
13291600198880636912764741,1329160019888063691276474165670674854907
clot,clothes
2234657869997229179241615604355766,2234657869997229179241615604355766518338
afir,afire
9199261674991148329821854382718946282,9199261674991148329821854382718946282165
3456437071610511521617176237598,3456437071610511521617176237598050900553
46978348320376011613913855499933990,4697834832037601161391385549993399078665
928054983916,9280549839169261068975151083963132117128
91739668557955505318871531455,9173966855795550531887153145523530703559
163455971944419943446,1634559719444199434462476112384461761573
cpet_projects_,cpet_projects_in_electronic_text
tributari,tributaries
583552,5835525201575239280826462555785658190226
34337978931582039412878,3433797893158203941287898972897329881255
0408971634671637090249,0408971634671637090249067747363091369040
customiz,customized
omissi,omissions
268831328947055389135,2688313289470553891357290706967599556298
4728667983,4728667983441293018131344299088234006652
forsoo,forsooth
fundamen,fundamentally
506483330340476571182704027,5064833303404765711827040276868271418084
43081173173,4308117317394338867965739135764377642819
597286659451136441370331393672118569553,5972866594511364413703313936721185695539
047670338664100252772768008863,0476703386641002527727680088638326662948
851739418,8517394189466510943745768270782209928468
27617611461625493564,2761761146162549356495903798045838182323
diref,direful
730006,7300064831916382602211055522124673332318
32306472559044235596055197883,3230647255904423559605519788393259303395
761228853473931896008,7612288534739318960081096520209015110457
805055103821,8050551038215398276772913731380067153392
6689589918153082,6689589918153082576160659184376050505170
grateful,gratefully
81665213747173254,8166521374717325477727783488774366518828
50703359849645936995349596985542449782,5070335984964593699534959698554244978249
009988931781531,0099889317815313946681882028368363373822
781619,7816190894908487717722503860872618384947
irremediab,irremediable
34775008421410057457734280,3477500842141005745773428029854040495555
409035257734593,4090352577345938248232053055567238095022
683344173073150805440,6833441730731508054401388940840872531975
074862155133750367755854941386783,0748621551337503677558549413867835292827
08453,0845358039740277795072051893487170722955
43817760810077391833937493469336447481,4381776081007739183393749346933644748150
030163422943018376552631084501725,0301634229430183765526310845017251030754
lyc,lyceum
55425469893,5542546989378342396064608136668297500193
573007689398900700739246974618128,5730076893989007007392469746181285576466
77969738905149411200,7796973890514941120010934140073794061859
870956708432252564333895997812402,8709567084322525643338959978124021641899
565184822031252149507,5651848220312521495070037830041121621212
103883255007364899937167183280028398,1038832550073648999371671832800283988323
lyo,lyons
83562969,8356296970450161379356962667597759234361
recove,recovered
rememberin,remembering
044757157711410,0447571577114108095805814120895605947166
6316888380132758752601,6316888380132758752601460507676098392625
pregn,pregnant
nonethele,nonetheless
berat,berated
club,clubs
agonise,agonised
2471536681145666596959,2471536681145666596959735075972188416698
27138360577297882412561,2713836057729788241256119071766394650706
469501846214,4695018462140736493917366254937783014074
8638174959428489201,8638174959428489201352009095100786494186
6189806,6189806451480849292695749412903363373410
0806498829184543953015299820925,0806498829184543953015299820925030054982
3265608158204,3265608158204521688392231202567106538845
70618265491385181326737485227188,7061826549138518132673748522718826791791
83710670585567749481373858630,8371067058556774948137385863038576282304
771867484911475031801773304689909317,7718674849114750318017733046899093179744
52326706040004348843432902760,5232670604000434884343290276036049802786
10456860702099012606,1045686070209901260681870498417807917392
57433,5743384575863883473583224253532814204782
1785129430593232816058265356238481641,1785129430593232816058265356238481641921
70787563117,7078756311761074642883559391598542167311
49706609250481876835,4970660925048187683551600371463868591891
prefa,preface
43925598620521409052346,4392559862052140905234625084783048704649
6744736341369846732852,6744736341369846732852260557012645012334
848148810833946900016380791075960745,8481488108339469000163807910759607455046
furnishe,furnished
09825142445262,0982514244526251595251487527380563315096
8490315128061501,8490315128061501009539164530614554234923
8318808543673278068797716,8318808543673278068797716591116542244538
furnishi,furnishing
5083280318786707751177525663963,5083280318786707751177525663963479259219
20605121839418516,2060512183941851623915370979076808490967
9865656376722755704495258739,9865656376722755704495258739871812593441
629469,6294694851493147268892357161503240554226
350708252600468,3507082526004682124282043436724582447885
83981448458558,8398144845855803277997327929143195789110
apprehens,apprehension
interconnection,interconnections
17851294305932328160582653,1785129430593232816058265356238481641921
54046834233861076082360578294194800,5404683423386107608236057829419480093343
mismanagemen,mismanagement
19686989346111771605619,1968698934611177160561910681226015874410
blessed,blessedness
761228853473931896008109652020901511,7612288534739318960081096520209015110457
clun,clung
bloodsta,bloodstained
77560879644279202708312150156,7756087964427920270831215015640634134161
083714720406742899627672031541021,0837147204067428996276720315410211504333
34656027425848659,3465602742584865956870745103527942916334
18986352827092313047089215684758207,1898635282709231304708921568475820775303
745518893,7455188933851817916675790542104210363493
719430425117940456798621146,7194304251179404567986211463013840237109
travell,travelled
worthl,worthless
654076844715963930782091017,6540768447159639307820910170907633779177
prefe,preferred
nurtur,nurtured
235363768226036080,2353637682260360801740406609971511768804
6412795535364,6412795535364422869554305513087000098785
77189107,7718910793524323432276178771256825112648
45476,4547642588409952164825544536620838117891
1325834287152408356615221655,1325834287152408356615221655749984312362
6612402787588310102149528,6612402787588310102149528460080480502804
06871343118796189637,0687134311879618963747550336282093994934
8134849292299647248229359787842720945,8134849292299647248229359787842720945578
323906626708602846163376051573599050869,3239066267086028461633760515735990508698
9220614,9220614010952345320926931176229813942204
645033373,6450333733139422384778582717195412347860
8851750,8851750122504754778999508544083983800725
2363291236705254214546416296891,2363291236705254214546416296891044298163
382178622609,3821786226099916008675244626545702896906
729196403409357122562365949643,7291964034093571225623659496432076928058
96343639226842591641686694381,9634363922684259164168669438122537135960
483562696166198057252661220679754062,4835626961661980572526612206797540621062
38012968640379783553559,3801296864037978355355907135570836994731
downwar,downward
851739418946651094,8517394189466510943745768270782209928468
3200709328709127443747047230696,3200709328709127443747047230696977209310
63623051,6362305101773132268579232832164818921732
941795471790955801201,9417954717909558012013421017515093149166
790651961291777735418369467623298290498,7906519612917777354183694676232982904981
1570446272317777886498067007235988895,1570446272317777886498067007235988895287
