525714904543,5257149045432792519079400711150478537803
623125350,6231253506068537651423115349665683715116
6653636603700758810044502657,6653636603700758810044502657349351277074
61459946385783782,6145994638578378211017122446355845171941
84515,8451512028339664054749694634398628829195
609389,6093892146686937298811915601156337012486
483940467505708347927948338133276,4839404675057083479279483381332762379378
61829556698939650196145444017681628106,6182955669893965019614544401768162810604
6364769,6364769430661725491861437009713875679402
6934473129971189346354502994681747128,6934473129971189346354502994681747128179
collabora,collaboration
ima,imagination
valua,valuable
pond,pondering
692830919060,6928309190601737076465465568341320755631
imi,imitation
874374355781966,8743743557819665117166183308811291202452
imm,immediate
960575205319259484767939748641,9605752053192594847679397486414128879475
suffoca,suffocated
92416277257788,9241627725778814797477044600542366934615
favorabl,favorable
9244761460668082264800,9244761460668082264800168477411853742345
0346,0346841574431277398110441867620329544754
consterna,consternation
769011737602,7690117376024664308228536249471260517329
223055,2230555021722229970620974926860976278740
airpla,airplane
832954871752604714,8329548717526047141130648472708872466971
endeavour,endeavoured
855333572,8553335727977220554356812630253574821658
287091231138347248514603566138218801,2870912311383472485146035661382188014840
inb,inborn
value,valued
523379563,5233795630944144669822245702636711949328
inf,information
6631880502655592,6631880502655592956812395968044929516661
323064725590442355960551,3230647255904423559605519788393259303395
inj,injustice
664956078125304917594015,6649560781253049175940158951469549652231
58098103601486364409101491734183,5809810360148636440910149173418307964634
2930186739439716388,2930186739439716388611764209004068663398
inn,innocent
acad,academic
904596794704668560235,9045967947046685602358283919759975285865
inr,inroads
inv,invalidity
solidari,solidarity
39997473526276412612,3999747352627641261259953509026095400486
0357,0357877264680649549355746326408186979718
inorgani,inorganic
18696710148,1869671014854030747156109135893316560016
2688313289470553891357290706,2688313289470553891357290706967599556298
4564332110,4564332110431948214212997931881046363995
1443954182534412690,1443954182534412690033311819142680707351
235883659,2358836597295515990518741177928860876023
3990168193205624192797,3990168193205624192797728202671429725870
crookin,crooking
6052726059944320443056274522916128,6052726059944320443056274522916128891766
3851894950589797128663,3851894950589797128663164469940749095947
928751138585697338197608352,9287511385856973381976083524423240466778
979833287879214418872549854301454,9798332878792144188725498543014546662945
79111641766331328852352062487922978959,7911164176633132885235206248792297895945
043643284160,0436432841607624776611434988031979223053
3664528978019175132987,3664528978019175132987747952929099598069
iow,iowa
1535633471775664392125,1535633471775664392125733993165330324425
06386043198893624986764969359256959,0638604319889362498676496935925695921284
82054678567114797,8205467856711479730650770354756205674283
273131695384359,2731316953843591912044028394954195687445
8350637043,8350637043393981167139754473622862550680
contortion,contortions
711176761,7111767610477749716668901521638389743117
guva,guvax
perspecti,perspectives
070340324013348063885140957695571471903,0703403240133480638851409576955714719036
261177180842664333651780002,2611771808426643336517800021719034492342
8199775133263932215794782124933,8199775133263932215794782124933070511073
5184044517,5184044517042701893819942434100905753762
excellenc,excellence
accr,accretion
51336061144572228008511837578992,5133606114457222800851183757899219543063
1859504288390273549467266764750607,1859504288390273549467266764750607264369
0510998790719611852832556787472942,0510998790719611852832556787472942907151
28384415225794197648249963184794148146,2838441522579419764824996318479414814660
unparallele,unparalleled
8679106751990099661392062387323187,8679106751990099661392062387323187867584
078021101881067223479725,0780211018810672234797257933065318771343
01756717361332069811250996181881,0175671736133206981125099618188159304169
unconsciousn,unconsciousness
11728,1172890394439366534029422651457568290749
109288677892027007,1092886778920270077504951511405782565295
1600117160338,1600117160338604710710015235631159734711
63587484735015902,6358748473501590215522120388281168021413
0386,0386506786693396236535556479102508529284
9174337193208062873130358964057087,9174337193208062873130358964057087377996
6425336666,6425336666311433321645213882557346329366
855208488418860273527808,8552084884188602735278086121804941806001
583041225860805,5830412258608050740410916678539569261234
unboun,unbounded
4698126752265956210093183220817546947,4698126752265956210093183220817546947788
deduc,deductible
388349989470741618155012539706,3883499894707416181550125397064648171946
23718,2371856429991508288980809041891810154508
259077488610,2590774886105493806116954293569077377792
irr,irregular
93428318265090897935086969895,9342831826509089793508696989505426358430
09486248261694480,0948624826169448020179174822308583500786
275819665639411489617168,2758196656394114896171683298045513972950
406932506062834468937543016787815320,4069325060628344689375430167878153206160
76671447273142544679235005246188492,7667144727314254467923500524618849237455
933466856108,9334668561083789808830313571333157729435
0397,0397080977412361518245964026869979609564
5711337286840205574416030837052312242,5711337286840205574416030837052312242587
pushin,pushing
ludic,ludicrous
734891518965002744232898118170924827361,7348915189650027442328981181709248273610
iso,isolated
821200860190,8212008601904369428956102301731743150352
515025191945596912314375799911383016561,5150251919455969123143757999113830165611
iss,issue
3672084593164394941881138607974670,3672084593164394941881138607974670134709
acid,acids
8142763910,8142763910519234685081979001796519907050
63951739411013115250275046,6395173941101311525027504657493430637665
44709079104099785,4470907910409978597465611245985197215755
sharewa,sharewared
controll,controlled
59728,5972866594511364413703313936721185695539
1232632,1232632699514603596037297253198368423363
incomplet,incomplete
7082859417475114926179367379999,7082859417475114926179367379999220181789
pronou,pronounced
963991655936959355,9639916559369593557640005236360445141148
9639844137178140276412,9639844137178140276412208764498968862979
063860431988936249867649693592569,0638604319889362498676496935925695921284
47786814990309787,4778681499030978765900869583480043137176
posi,position
pose,poseidon
reseedi,reseeding
73209601256479451482712567,7320960125647945148271256713266970673671
4176506636216905,4176506636216905928021516429198484077446
3616907056148280980363243454128229,3616907056148280980363243454128229968275
54051419561,5405141956107800902986670146352385320660
276860,2768601226558630456913133560978156776098
port,portion
rascalit,rascalities
97310874026475365825756573510,9731087402647536582575657351059978314264
36299367,3629936753626215452472984642137528910798
conciliato,conciliatory
80235193033224745015853904730419957,8023519303322474501585390473041995777709
oedip,oedipus
44716551661267,4471655166126749307993747057729305217504
58355252015752392,5835525201575239280826462555785658190226
production,productions
571101626484783374119804162,5711016264847833741198041625940813327229
9287511385856973381976083524,9287511385856973381976083524423240466778
480356779227056,4803567792270566625834289773407718710649
50900011637191149,5090001163719114994852024821586396216294
clearingh,clearinghouse
56165730185404921,5616573018540492174771620516784865079135
64562918059052959747912661628823,6456291805905295974791266162882381429824
625678575354239947427919442544664643,6256785753542399474279194425446646433155
693196264201404278836570,6931962642014042788365702610390456105151
13915974645348060,1391597464534806099601555877223193450760
481622376790414926,4816223767904149267426000710459226953148
778698417735603118111677563872,7786984177356031181116775638725899115168
4714641,4714641774126255485198301446274055386018
9192897695931576689,9192897695931576689198730517638869846150
1593667712218537642,1593667712218537642376222104779338956378
6358748473501590215,6358748473501590215522120388281168021413
874145924646174047,8741459246461740473527525050678399227312
575512988948347974233228545041405273,5755129889483479742332285450414052735423
0883826761845875636,0883826761845875636102643518295181539245
1947457023582954813657818098679,1947457023582954813657818098679440202202
729196403409357122562365,7291964034093571225623659496432076928058
